Timegenerated,Source,Destination,Protocol,Port,Team,Action,DeviceVendor,EventID
12/25/2024 12:40:30,202.136.39.192,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/19/2024 18:55:51,202.65.206.69,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/29/2024 22:52:56,202.69.140.143,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/29/2024 10:27:48,202.69.24.49,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-11-2024 17:07,202.116.175.4,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/30/2024 17:25:46,202.79.242.165,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-07-2024 15:20,202.150.135.3,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/26/2024 05:08:47,202.103.54.221,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/23/2024 07:00:44,202.108.122.128,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-11-2025 02:49,202.251.135.197,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/29/2024 12:32:20,202.25.84.238,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-08-2024 21:11,202.203.149.245,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-02-2024 02:25,202.90.84.177,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/29/2024 09:09:20,202.158.246.143,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/13/2024 03:21:59,202.171.111.3,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/15/2024 06:51:18,202.141.138.72,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/25/2024 22:36:33,202.65.118.231,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-12-2024 20:49,202.28.23.103,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-09-2024 22:39,202.53.23.251,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/18/2024 16:23:52,202.59.135.146,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-08-2024 19:13,202.122.143.222,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/28/2024 02:06:00,202.176.128.27,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/19/2024 12:12:03,202.134.45.123,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-11-2024 22:02,202.26.82.206,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/13/2024 01:27:32,202.250.218.113,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-10-2025 06:54,202.232.241.177,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/13/2024 09:46:28,202.119.120.179,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/23/2024 21:08:52,202.2.69.120,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-01-2024 18:22,202.1.72.79,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/25/2024 01:07:14,202.123.168.68,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-02-2024 01:50,202.178.139.162,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-09-2024 15:52,202.110.213.161,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/30/2024 04:54:33,202.63.19.226,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/19/2024 11:57:46,202.87.14.149,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/21/2024 21:18:42,202.68.66.169,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-10-2024 09:07,202.37.155.8,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/21/2024 03:52:34,202.12.148.230,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-03-2024 12:50,202.248.216.80,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/27/2024 11:57:34,202.239.120.17,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/16/2024 01:57:59,202.30.200.76,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/14/2024 03:05:04,202.82.84.191,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/14/2024 08:14:56,202.185.188.153,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-02-2024 00:57,202.184.249.216,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/21/2024 01:58:39,202.218.1.199,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/16/2024 16:32:17,202.200.31.200,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-06-2024 18:28,202.113.182.24,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/30/2025 02:25:44,202.60.235.70,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-09-2024 00:16,202.132.231.93,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/18/2024 12:22:21,202.23.156.80,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-02-2024 08:40,202.191.47.203,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-05-2024 03:00,202.247.132.231,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/13/2024 15:05:13,202.121.44.140,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-04-2024 15:33,202.86.73.180,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-11-2024 10:45,202.195.188.32,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/15/2024 17:28:26,202.138.77.247,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/15/2024 08:13:28,202.178.185.177,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-03-2024 08:42,202.220.252.102,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/27/2025 06:11:38,202.112.35.64,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/28/2024 21:06:08,202.99.213.215,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-08-2024 10:59,202.207.202.125,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-11-2024 11:40,202.242.201.199,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-03-2024 19:04,202.126.69.26,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-01-2024 08:35,202.26.100.33,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/25/2024 08:48:33,202.189.47.147,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/26/2025 13:46:10,202.122.199.111,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/19/2024 04:24:20,202.85.232.150,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/28/2024 11:46:02,202.58.153.194,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-09-2024 14:27,202.216.104.175,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-04-2024 06:29,202.107.94.1,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-02-2024 23:42,202.1.181.241,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/19/2025 03:19:34,202.147.103.115,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/27/2024 07:17:55,202.11.141.219,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-11-2024 11:35,202.123.22.115,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/18/2024 04:35:42,202.20.73.141,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-12-2024 12:11,202.135.182.100,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-09-2024 18:57,202.63.108.45,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/20/2024 15:27:59,202.28.113.195,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/25/2024 06:23:29,202.76.42.245,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/24/2024 20:11:17,202.59.150.96,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/19/2024 13:49:30,202.63.0.12,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/28/2024 13:54:53,202.118.213.135,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/17/2024 03:21:07,202.25.244.56,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-11-2024 05:16,202.57.73.223,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/26/2024 19:28:48,202.96.226.170,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/17/2024 01:20:21,202.88.225.56,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/25/2024 09:11:21,202.44.190.71,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-04-2024 22:03,202.50.250.149,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/14/2025 12:29:12,202.9.0.164,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/21/2024 01:35:26,202.191.77.7,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/13/2024 08:56:04,202.220.170.43,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-12-2024 14:18,202.90.208.248,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/21/2024 14:19:44,202.203.239.56,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/18/2024 23:14:14,202.168.150.13,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/24/2024 22:55:27,202.70.205.22,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-01-2024 15:29,202.205.247.196,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/28/2024 10:37:43,202.101.156.76,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-03-2024 08:54,202.244.79.12,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-06-2024 04:12,202.195.97.163,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/13/2024 14:20:35,202.166.122.108,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-05-2024 18:53,202.134.9.156,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-01-2024 22:50,202.128.111.168,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-08-2024 03:09,202.159.138.207,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/20/2024 06:04:05,202.34.179.23,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-10-2024 15:41,202.108.147.253,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/24/2024 13:29:25,202.124.42.176,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/22/2024 23:32:41,202.103.98.96,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/26/2024 08:26:10,202.146.73.82,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/14/2024 19:30:58,202.3.14.125,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/27/2024 09:22:20,202.68.88.27,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-10-2024 23:00,202.59.116.33,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-03-2024 22:40,202.97.185.195,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-06-2024 10:55,202.99.27.243,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-02-2024 20:29,202.20.235.53,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/16/2025 22:12:00,202.114.199.2,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/16/2024 10:16:48,202.203.240.215,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-12-2024 14:16,202.127.155.83,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-09-2024 17:48,202.136.157.222,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/25/2024 09:13:15,202.25.233.154,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/25/2024 13:24:24,202.200.173.165,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/29/2024 05:41:34,202.37.36.29,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/24/2024 11:23:12,202.250.39.140,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/22/2024 16:39:50,202.78.160.138,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-06-2024 12:29,202.18.118.185,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-10-2024 16:47,202.77.197.233,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/18/2024 19:19:09,202.26.32.50,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-09-2024 04:10,202.159.175.174,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/28/2024 07:53:54,202.17.35.44,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-03-2024 19:31,202.164.184.23,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-10-2024 05:24,202.152.32.226,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/29/2024 21:34:27,202.44.133.96,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/26/2024 03:49:48,202.90.123.189,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-07-2024 11:46,202.237.129.67,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-02-2024 20:16,202.223.198.110,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-01-2025 05:28,202.144.236.237,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/25/2024 06:49:52,202.223.103.215,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/27/2024 07:42:35,202.248.89.176,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-09-2025 13:06,202.144.25.172,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-05-2024 07:00,202.231.98.203,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-10-2024 10:49,202.64.227.186,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-11-2024 10:56,202.112.10.211,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-03-2024 12:12,202.112.156.137,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/17/2024 14:21:06,202.214.200.254,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-11-2024 10:41,202.49.91.46,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/25/2024 16:04:38,202.170.155.170,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-06-2025 23:26,202.95.191.1,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/27/2024 11:59:21,202.84.127.203,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-01-2024 01:27,202.195.242.94,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-12-2025 22:50,202.216.197.37,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/22/2024 23:02:50,202.39.132.193,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/18/2024 11:11:29,202.147.250.110,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-08-2024 05:39,202.216.60.252,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/25/2024 15:33:54,202.232.185.54,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-02-2025 11:00,202.163.2.137,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-11-2024 18:23,202.249.39.157,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-03-2024 00:34,202.7.18.71,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/13/2024 23:40:52,202.60.7.174,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/19/2024 20:57:26,202.200.156.16,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/18/2024 00:46:48,202.233.164.64,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/16/2025 23:44:54,202.224.115.151,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-08-2024 04:35,202.74.255.177,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-09-2024 22:39,202.95.132.163,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/21/2024 05:14:35,202.65.208.127,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/13/2024 18:37:42,202.28.214.223,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-07-2025 06:56,202.120.59.239,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-10-2024 22:05,202.132.108.127,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-01-2024 08:34,202.68.206.91,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-11-2024 17:14,202.96.255.238,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/25/2024 23:52:05,202.236.58.225,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/20/2024 16:19:51,202.127.37.144,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/29/2024 00:15:12,202.225.5.5,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/19/2024 02:06:59,202.12.212.145,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-05-2024 21:02,202.199.233.74,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-12-2025 18:15,202.30.113.113,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-11-2024 10:02,202.81.152.251,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-08-2024 13:57,202.229.185.229,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-01-2024 03:34,202.231.15.72,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-04-2024 15:51,202.53.184.198,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/21/2024 08:02:26,202.125.83.132,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/24/2024 00:52:54,202.74.189.115,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/20/2024 04:00:15,202.134.135.176,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/25/2024 19:51:40,202.241.17.204,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/17/2024 18:42:25,202.198.189.249,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/31/2024 15:26:57,202.155.43.196,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-02-2024 08:19,202.15.252.82,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-07-2024 10:34,202.209.149.149,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-12-2024 00:40,202.147.248.114,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-10-2024 15:25,202.110.47.5,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/26/2024 02:51:14,202.120.119.52,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-08-2024 05:40,202.94.218.34,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/26/2024 14:22:28,202.164.228.109,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/21/2025 09:21:08,202.227.142.76,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/21/2024 15:00:06,202.176.161.114,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/19/2024 14:23:37,202.134.244.241,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-03-2024 02:10,202.183.81.89,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-05-2025 05:59,202.82.80.190,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/27/2024 20:51:39,202.118.246.148,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/18/2024 03:55:09,202.179.56.193,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/26/2024 16:02:04,202.221.210.198,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-04-2024 06:44,202.112.185.147,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-02-2024 23:41,202.176.72.129,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-10-2024 14:26,202.232.4.58,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/26/2024 14:25:20,202.71.71.210,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/29/2025 03:34:17,202.202.84.215,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-05-2024 12:26,202.225.67.137,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-11-2024 23:26,202.211.153.227,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-03-2025 11:47,202.23.21.1,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/20/2025 10:32:16,202.59.17.25,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/24/2024 06:56:59,202.28.158.7,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-01-2024 16:05,202.57.129.12,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-07-2024 00:47,202.114.225.206,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-03-2024 19:12,202.237.62.230,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-12-2024 12:05,202.242.198.110,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-12-2024 09:23,202.111.28.53,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-04-2024 04:07,202.250.15.19,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
